timestamp,pm2_5,pm10,co,no2,so2,o3,dust,aod
2024-07-14T12:00,13.6,19.3,348.0,14.1,47.4,53.0,0.0,0.3
2024-07-14T13:00,12.9,18.6,321.0,11.9,41.3,62.0,0.0,0.28
2024-07-14T14:00,13.3,19.1,302.0,10.7,36.7,68.0,0.0,0.23
2024-07-14T15:00,14.2,20.5,295.0,11.2,34.9,71.0,0.0,0.23
2024-07-14T16:00,14.4,20.8,295.0,12.8,34.5,72.0,0.0,0.22
2024-07-14T17:00,17.6,25.6,294.0,15.4,32.2,54.0,0.0,0.47
2024-07-14T18:00,17.2,25.1,295.0,15.9,32.0,51.0,0.0,0.47
2024-07-14T19:00,16.6,24.0,296.0,16.5,31.8,48.0,1.0,0.53
2024-07-14T20:00,15.7,22.5,297.0,17.0,31.6,44.0,1.0,0.43
2024-07-14T21:00,15.5,22.3,298.0,17.3,31.5,41.0,1.0,0.38
2024-07-14T22:00,15.2,21.9,300.0,17.4,31.6,37.0,1.0,0.4
2024-07-14T23:00,14.7,21.2,301.0,17.5,31.8,35.0,1.0,0.42
2024-07-15T00:00,14.5,20.8,299.0,17.4,32.1,35.0,1.0,0.35
2024-07-15T01:00,14.6,21.1,296.0,17.3,32.6,35.0,1.0,0.27
2024-07-15T02:00,14.3,20.5,300.0,17.5,33.6,35.0,1.0,0.27
2024-07-15T03:00,14.2,20.4,308.0,18.5,33.6,32.0,1.0,0.26
2024-07-15T04:00,14.7,21.0,323.0,19.8,34.0,27.0,1.0,0.28
2024-07-15T05:00,12.8,18.5,293.0,16.5,30.5,34.0,0.0,0.26
2024-07-15T06:00,14.2,20.4,327.0,17.8,36.0,31.0,0.0,0.23
2024-07-15T07:00,15.3,21.9,375.0,19.6,44.1,26.0,0.0,0.18
2024-07-15T08:00,17.1,24.4,425.0,21.3,53.8,24.0,0.0,0.19
2024-07-15T09:00,18.9,27.0,484.0,23.0,67.5,25.0,0.0,0.18
2024-07-15T10:00,21.3,30.4,544.0,24.6,82.9,29.0,0.0,0.2
2024-07-15T11:00,21.1,30.2,576.0,25.5,91.8,33.0,0.0,0.24
2024-07-15T12:00,19.3,27.7,556.0,25.1,89.3,38.0,0.0,0.27
2024-07-15T13:00,19.7,28.2,507.0,23.9,80.5,44.0,0.0,0.29
2024-07-15T14:00,17.5,25.1,464.0,23.0,72.2,49.0,0.0,0.35
2024-07-15T15:00,17.4,25.0,440.0,22.7,67.0,52.0,0.0,0.32
2024-07-15T16:00,17.6,25.3,422.0,22.7,62.5,54.0,0.0,0.31
2024-07-15T17:00,20.7,29.7,409.0,22.9,47.4,55.0,0.0,0.24
2024-07-15T18:00,21.5,30.9,425.0,24.5,47.0,51.0,0.0,0.24
2024-07-15T19:00,21.9,31.3,447.0,26.5,46.2,46.0,0.0,0.23
2024-07-15T20:00,22.5,32.2,452.0,27.2,44.7,42.0,0.0,0.24
2024-07-15T21:00,21.8,31.3,427.0,25.4,41.7,40.0,0.0,0.26
2024-07-15T22:00,19.6,28.2,386.0,22.2,37.9,40.0,1.0,0.25
2024-07-15T23:00,17.6,25.4,354.0,19.7,34.7,39.0,1.0,0.22
2024-07-16T00:00,16.7,23.9,341.0,18.6,32.7,37.0,1.0,0.2
2024-07-16T01:00,16.4,23.5,336.0,18.1,31.3,34.0,0.0,0.21
2024-07-16T02:00,16.5,23.6,337.0,17.9,30.5,31.0,0.0,0.22
2024-07-16T03:00,16.6,23.7,339.0,17.9,28.5,27.0,0.0,0.23
2024-07-16T04:00,16.5,23.5,347.0,18.3,27.1,23.0,0.0,0.22
2024-07-16T05:00,13.7,19.7,309.0,18.7,35.3,28.0,0.0,0.21
2024-07-16T06:00,15.5,22.2,344.0,18.7,44.1,32.0,0.0,0.19
2024-07-16T07:00,16.8,24.0,391.0,18.6,56.0,39.0,0.0,0.2
2024-07-16T08:00,17.9,25.6,414.0,17.8,62.4,47.0,0.0,0.2
2024-07-16T09:00,17.2,24.6,391.0,15.7,58.4,58.0,0.0,0.22
2024-07-16T10:00,16.6,23.8,345.0,12.9,49.0,70.0,0.0,0.25
2024-07-16T11:00,16.9,24.4,307.0,11.0,40.9,79.0,0.0,0.31
2024-07-16T12:00,16.7,24.1,288.0,10.5,36.6,81.0,0.0,0.34
2024-07-16T13:00,15.7,22.8,278.0,10.9,33.6,78.0,0.0,0.3
2024-07-16T14:00,15.7,23.0,273.0,11.6,31.7,76.0,0.0,0.31
2024-07-16T15:00,15.9,23.5,278.0,13.0,31.3,75.0,0.0,0.27
2024-07-16T16:00,17.5,25.9,289.0,14.8,31.9,73.0,0.0,0.3
2024-07-16T17:00,22.2,33.2,263.0,14.2,29.7,84.0,1.0,0.56
2024-07-16T18:00,22.3,33.4,266.0,14.6,30.1,81.0,1.0,0.49
2024-07-16T19:00,21.7,32.6,270.0,15.1,30.5,77.0,1.0,0.52
2024-07-16T20:00,20.5,31.2,270.0,15.2,30.4,72.0,1.0,0.51
2024-07-16T21:00,19.2,29.2,262.0,14.6,29.1,67.0,1.0,0.45
2024-07-16T22:00,18.0,27.4,250.0,13.7,27.3,62.0,1.0,0.39
2024-07-16T23:00,16.9,25.8,242.0,13.2,26.3,58.0,1.0,0.37
2024-07-17T00:00,16.0,24.3,239.0,13.2,26.4,55.0,1.0,0.34
2024-07-17T01:00,15.4,23.1,241.0,13.7,27.3,52.0,0.0,0.3
2024-07-17T02:00,15.0,22.2,247.0,14.5,28.9,49.0,0.0,0.29
2024-07-17T03:00,15.1,22.0,260.0,16.2,31.2,44.0,0.0,0.27
2024-07-17T04:00,15.5,22.4,278.0,18.2,34.2,38.0,0.0,0.25
2024-07-17T05:00,11.6,17.1,256.0,17.1,33.3,36.0,0.0,0.2
2024-07-17T06:00,13.1,19.1,281.0,16.9,38.2,35.0,0.0,0.17
2024-07-17T07:00,14.5,21.0,315.0,16.5,44.8,35.0,0.0,0.18
2024-07-17T08:00,14.2,20.4,333.0,15.5,47.9,39.0,0.0,0.19
2024-07-17T09:00,13.4,19.3,321.0,13.5,44.6,51.0,0.0,0.17
2024-07-17T10:00,14.4,20.8,294.0,11.0,37.8,68.0,0.0,0.17
2024-07-17T11:00,15.1,21.8,271.0,9.0,32.0,81.0,0.0,0.19
2024-07-17T12:00,15.1,21.8,257.0,7.6,28.3,89.0,0.0,0.2
2024-07-17T13:00,15.3,22.1,246.0,6.7,25.6,95.0,0.0,0.21
2024-07-17T14:00,14.8,21.4,243.0,6.8,24.4,96.0,0.0,0.21
2024-07-17T15:00,14.0,20.1,252.0,8.5,25.5,92.0,0.0,0.21
2024-07-17T16:00,13.6,19.5,269.0,11.1,28.1,85.0,1.0,0.18
2024-07-17T17:00,21.0,30.5,340.0,19.0,37.4,59.0,2.0,0.22
2024-07-17T18:00,20.3,29.5,330.0,18.6,36.2,57.0,2.0,0.2
2024-07-17T19:00,19.0,27.8,317.0,18.1,34.6,55.0,1.0,0.2
2024-07-17T20:00,17.2,24.9,306.0,17.6,33.2,52.0,1.0,0.19
2024-07-17T21:00,15.4,22.1,299.0,17.1,32.2,49.0,1.0,0.18
2024-07-17T22:00,14.0,20.0,293.0,16.6,31.4,45.0,1.0,0.17
2024-07-17T23:00,12.7,17.9,291.0,16.5,31.4,41.0,1.0,0.17
2024-07-18T00:00,12.0,17.0,292.0,16.8,32.4,38.0,1.0,0.19
2024-07-18T01:00,11.9,17.1,295.0,17.4,34.2,35.0,2.0,0.21
2024-07-18T02:00,12.5,18.2,301.0,18.2,36.1,33.0,2.0,0.2
2024-07-18T03:00,13.8,20.1,303.0,19.1,36.8,30.0,2.0,0.21
2024-07-18T04:00,15.2,22.4,307.0,20.2,37.6,28.0,3.0,0.23
2024-07-18T05:00,16.6,24.4,336.0,21.6,43.2,28.0,3.0,0.21
2024-07-18T06:00,17.7,25.9,367.0,22.2,49.7,29.0,3.0,0.19
2024-07-18T07:00,19.0,27.5,410.0,23.1,58.9,31.0,2.0,0.2
2024-07-18T08:00,19.8,28.6,451.0,24.0,67.3,33.0,2.0,0.23
2024-07-18T09:00,20.1,29.0,489.0,24.9,74.7,36.0,2.0,0.33
2024-07-18T10:00,20.7,29.6,523.0,25.7,81.4,39.0,1.0,0.28
2024-07-18T11:00,20.8,29.8,540.0,26.5,84.4,41.0,1.0,0.26
2024-07-18T12:00,19.1,27.3,527.0,27.2,81.7,43.0,1.0,0.27
2024-07-18T13:00,18.6,26.5,496.0,27.8,75.3,44.0,0.0,0.28
2024-07-18T14:00,18.3,26.1,469.0,28.0,68.7,45.0,0.0,0.26
2024-07-18T15:00,18.8,26.8,455.0,27.6,62.5,46.0,0.0,0.22
2024-07-18T16:00,18.2,26.1,446.0,26.7,56.0,47.0,0.0,0.25
2024-07-18T17:00,20.7,29.3,411.0,23.6,46.6,40.0,1.0,0.34
2024-07-18T18:00,18.4,26.0,388.0,22.4,43.2,40.0,1.0,0.41
2024-07-18T19:00,17.6,24.7,355.0,20.8,38.5,40.0,0.0,0.42
2024-07-18T20:00,16.5,23.1,328.0,19.3,34.5,40.0,0.0,0.35
2024-07-18T21:00,15.3,21.3,312.0,18.0,32.0,40.0,0.0,0.3
2024-07-18T22:00,14.4,20.1,302.0,16.8,30.3,41.0,0.0,0.28
2024-07-18T23:00,13.9,19.4,296.0,16.0,29.0,40.0,0.0,0.25
2024-07-19T00:00,12.9,18.0,292.0,15.5,27.8,38.0,0.0,0.21
2024-07-19T01:00,12.4,17.3,291.0,15.4,27.0,36.0,0.0,0.21
2024-07-19T02:00,11.8,16.5,295.0,15.8,27.7,33.0,0.0,0.2
2024-07-19T03:00,11.2,15.8,304.0,17.3,30.3,31.0,0.0,0.18
2024-07-19T04:00,11.2,15.8,319.0,19.3,34.4,28.0,0.0,0.16
2024-07-19T05:00,9.5,13.5,320.0,19.6,39.2,33.0,0.0,0.1
2024-07-19T06:00,9.5,13.5,346.0,19.7,42.6,32.0,0.0,0.1
2024-07-19T07:00,10.7,15.1,381.0,19.9,47.1,31.0,0.0,0.1
2024-07-19T08:00,11.5,16.4,403.0,19.7,50.2,31.0,0.0,0.1
2024-07-19T09:00,11.9,16.9,398.0,18.9,50.6,32.0,0.0,0.11
2024-07-19T10:00,11.0,15.6,380.0,17.9,49.4,34.0,0.0,0.13
2024-07-19T11:00,10.3,14.6,362.0,17.2,47.7,36.0,0.0,0.13
2024-07-19T12:00,10.6,15.1,350.0,17.3,45.5,37.0,0.0,0.14
2024-07-19T13:00,11.0,15.7,340.0,17.7,42.8,39.0,0.0,0.15
2024-07-19T14:00,11.4,16.2,328.0,17.9,39.7,40.0,0.0,0.16
2024-07-19T15:00,11.2,15.9,313.0,17.4,36.1,42.0,0.0,0.17
2024-07-19T16:00,10.1,14.5,298.0,16.7,32.2,44.0,0.0,0.18
2024-07-19T17:00,9.8,14.1,279.0,15.0,27.7,45.0,0.0,0.29
2024-07-19T18:00,10.0,14.3,294.0,16.5,29.5,40.0,0.0,0.26
2024-07-19T19:00,10.4,14.8,313.0,18.4,31.8,34.0,0.0,0.25
2024-07-19T20:00,10.6,15.1,322.0,19.3,32.8,31.0,0.0,0.19
2024-07-19T21:00,10.5,15.0,311.0,18.2,31.0,33.0,0.0,0.18
2024-07-19T22:00,9.6,13.6,289.0,16.1,27.8,38.0,0.0,0.16
2024-07-19T23:00,8.5,12.2,271.0,14.4,25.3,42.0,0.0,0.16
2024-07-20T00:00,7.3,10.4,260.0,13.6,24.4,44.0,0.0,0.17
2024-07-20T01:00,6.5,9.3,253.0,13.1,24.4,45.0,0.0,0.13
2024-07-20T02:00,6.5,9.3,249.0,13.0,24.7,45.0,0.0,0.1
2024-07-20T03:00,6.2,9.0,249.0,13.4,25.4,44.0,0.0,0.08
2024-07-20T04:00,5.8,8.4,253.0,14.1,26.5,43.0,0.0,0.07
2024-07-20T05:00,7.1,10.1,298.0,17.7,32.4,31.0,0.0,0.21
2024-07-20T06:00,8.4,12.0,318.0,17.6,34.5,31.0,0.0,0.21
2024-07-20T07:00,9.5,13.6,344.0,17.5,37.4,32.0,0.0,0.17
2024-07-20T08:00,9.6,13.8,356.0,17.0,38.8,33.0,0.0,0.16
2024-07-20T09:00,9.4,13.6,340.0,15.9,37.7,35.0,0.0,0.16
2024-07-20T10:00,9.0,13.0,310.0,14.4,35.2,37.0,0.0,0.17
2024-07-20T11:00,8.4,12.3,284.0,13.1,32.5,40.0,0.0,0.13
2024-07-20T12:00,7.4,10.9,270.0,12.0,30.0,44.0,0.0,0.12
2024-07-20T13:00,8.1,12.0,260.0,11.0,27.3,48.0,0.0,0.12
2024-07-20T14:00,8.6,12.7,253.0,10.5,25.1,50.0,0.0,0.13
2024-07-20T15:00,8.1,11.9,247.0,10.7,23.4,50.0,0.0,0.12
2024-07-20T16:00,7.7,11.3,244.0,11.3,22.0,48.0,0.0,0.11
2024-07-20T17:00,9.9,14.3,241.0,10.8,22.8,54.0,0.0,0.16
2024-07-20T18:00,8.8,12.7,241.0,11.3,22.9,50.0,0.0,0.15
2024-07-20T19:00,8.1,11.7,240.0,12.1,22.9,45.0,0.0,0.14
2024-07-20T20:00,7.7,11.1,239.0,12.6,22.9,41.0,0.0,0.13
2024-07-20T21:00,7.6,11.0,237.0,12.7,22.6,40.0,0.0,0.12
2024-07-20T22:00,7.7,11.2,235.0,12.5,22.2,40.0,0.0,0.12
2024-07-20T23:00,7.5,10.9,232.0,12.3,21.9,40.0,0.0,0.11
2024-07-21T00:00,7.2,10.4,229.0,12.2,21.6,39.0,0.0,0.11
2024-07-21T01:00,7.1,10.4,227.0,12.1,21.4,39.0,0.0,0.12
2024-07-21T02:00,7.3,10.7,225.0,12.1,21.3,38.0,0.0,0.12
2024-07-21T03:00,7.4,10.8,224.0,12.4,21.5,37.0,0.0,0.1
2024-07-21T04:00,7.3,10.8,224.0,12.7,21.8,36.0,1.0,0.1
2024-07-21T05:00,8.5,12.5,230.0,12.9,21.8,33.0,1.0,0.11
2024-07-21T06:00,8.8,13.2,237.0,12.7,23.2,33.0,1.0,0.11
2024-07-21T07:00,9.7,14.5,247.0,12.3,25.2,33.0,2.0,0.11
2024-07-21T08:00,10.4,15.6,251.0,11.7,26.1,35.0,2.0,0.12
2024-07-21T09:00,11.2,16.7,242.0,10.8,25.0,40.0,2.0,0.13
2024-07-21T10:00,11.7,17.3,228.0,9.6,22.8,47.0,1.0,0.14
2024-07-21T11:00,12.0,17.7,218.0,8.7,21.4,54.0,1.0,0.15
2024-07-21T12:00,12.3,17.9,218.0,8.1,21.6,60.0,1.0,0.15
2024-07-21T13:00,12.3,17.8,222.0,7.6,22.5,66.0,0.0,0.15
2024-07-21T14:00,12.8,18.7,226.0,7.6,23.0,70.0,0.0,0.15
2024-07-21T15:00,13.0,18.9,227.0,8.2,22.7,70.0,0.0,0.15
2024-07-21T16:00,12.7,18.9,227.0,9.3,22.1,69.0,0.0,0.16
2024-07-21T17:00,17.5,25.6,239.0,10.7,24.8,68.0,1.0,0.21
2024-07-21T18:00,15.8,23.3,233.0,10.8,23.5,63.0,1.0,0.2
2024-07-21T19:00,14.9,22.1,225.0,10.9,21.6,56.0,1.0,0.19
2024-07-21T20:00,14.1,21.0,217.0,10.9,20.0,51.0,1.0,0.19
2024-07-21T21:00,13.5,20.3,211.0,10.7,19.0,48.0,1.0,0.19
2024-07-21T22:00,12.7,19.0,206.0,10.5,18.2,47.0,1.0,0.18
2024-07-21T23:00,11.4,17.1,203.0,10.4,17.8,45.0,1.0,0.15
2024-07-22T00:00,10.1,15.1,201.0,10.5,17.8,42.0,1.0,0.12
2024-07-22T01:00,9.3,13.9,201.0,10.8,18.1,39.0,0.0,0.11
2024-07-22T02:00,8.8,13.4,203.0,11.2,18.7,36.0,0.0,0.1
2024-07-22T03:00,7.8,11.7,206.0,12.1,19.7,33.0,0.0,0.09
2024-07-22T04:00,7.0,10.5,211.0,13.1,21.0,29.0,0.0,0.08
2024-07-22T05:00,7.6,11.5,220.0,13.3,22.6,29.0,0.0,0.11
2024-07-22T06:00,7.8,11.6,229.0,12.5,23.9,30.0,0.0,0.1
2024-07-22T07:00,8.5,12.5,240.0,11.3,25.6,31.0,0.0,0.11
2024-07-22T08:00,9.2,13.4,247.0,10.1,26.4,37.0,0.0,0.11
2024-07-22T09:00,10.4,15.3,244.0,8.9,25.4,50.0,0.0,0.12
2024-07-22T10:00,12.3,17.9,235.0,7.7,23.5,66.0,1.0,0.16
2024-07-22T11:00,14.5,21.2,228.0,6.7,21.9,80.0,1.0,0.18
2024-07-22T12:00,15.4,22.6,224.0,5.9,20.8,88.0,1.0,0.2
2024-07-22T13:00,15.8,23.4,221.0,5.3,20.0,94.0,0.0,0.21
2024-07-22T14:00,15.5,23.2,223.0,5.6,20.1,96.0,0.0,0.21
2024-07-22T15:00,15.7,23.5,235.0,7.3,21.8,93.0,0.0,0.21
2024-07-22T16:00,16.2,24.3,252.0,9.9,24.4,88.0,1.0,0.19
2024-07-22T17:00,16.7,25.5,254.0,12.4,25.8,74.0,0.0,0.25
2024-07-22T18:00,16.0,24.7,249.0,12.0,24.6,72.0,1.0,0.3
2024-07-22T19:00,15.1,22.8,242.0,11.4,22.9,68.0,1.0,0.29
2024-07-22T20:00,14.3,21.5,233.0,10.8,21.3,65.0,2.0,0.28
2024-07-22T21:00,13.1,19.6,220.0,10.2,20.0,63.0,3.0,0.25
2024-07-22T22:00,11.7,17.7,206.0,9.6,18.9,61.0,4.0,0.2
2024-07-22T23:00,10.2,15.7,196.0,9.2,18.2,58.0,4.0,0.13
2024-07-23T00:00,8.6,13.3,193.0,9.2,18.2,55.0,4.0,0.1
2024-07-23T01:00,8.5,13.3,195.0,9.4,18.6,51.0,3.0,0.1
2024-07-23T02:00,9.0,13.9,198.0,9.8,19.2,47.0,3.0,0.12
2024-07-23T03:00,9.2,14.1,202.0,10.4,19.9,44.0,3.0,0.12
2024-07-23T04:00,9.3,14.1,208.0,11.2,20.8,40.0,2.0,0.11
2024-07-23T05:00,11.0,17.3,233.0,13.1,25.0,37.0,5.0,0.13
2024-07-23T06:00,10.4,15.7,245.0,12.6,26.1,35.0,4.0,0.11
2024-07-23T07:00,9.8,14.4,260.0,11.9,27.6,33.0,2.0,0.09
2024-07-23T08:00,9.3,13.6,270.0,11.2,28.9,33.0,1.0,0.09
2024-07-23T09:00,9.0,13.1,269.0,10.4,29.8,37.0,0.0,0.09
2024-07-23T10:00,9.3,13.5,262.0,9.6,30.4,43.0,0.0,0.11
2024-07-23T11:00,10.3,15.0,255.0,9.1,30.4,49.0,0.0,0.12
2024-07-23T12:00,10.3,15.0,250.0,9.1,29.6,53.0,0.0,0.13
2024-07-23T13:00,10.6,15.4,245.0,9.3,28.2,56.0,0.0,0.13
2024-07-23T14:00,10.7,15.7,241.0,9.8,26.9,58.0,0.0,0.15
2024-07-23T15:00,11.8,17.4,240.0,10.6,25.8,57.0,0.0,0.16
2024-07-23T16:00,12.0,17.6,240.0,11.5,24.8,54.0,0.0,0.14
2024-07-23T17:00,19.0,27.7,263.0,14.4,27.1,53.0,2.0,0.25
2024-07-23T18:00,17.6,25.6,254.0,13.7,25.9,52.0,2.0,0.23
2024-07-23T19:00,15.8,23.1,242.0,12.7,24.3,51.0,1.0,0.21
2024-07-23T20:00,13.9,20.3,231.0,11.9,22.7,49.0,1.0,0.2
2024-07-23T21:00,12.3,17.7,224.0,11.4,21.3,47.0,1.0,0.16
2024-07-23T22:00,11.4,16.6,219.0,11.2,20.1,46.0,1.0,0.16
2024-07-23T23:00,11.4,16.9,215.0,11.0,19.3,44.0,1.0,0.17
2024-07-24T00:00,11.2,16.7,212.0,10.9,19.3,42.0,1.0,0.17
2024-07-24T01:00,11.0,16.3,211.0,10.9,19.9,41.0,2.0,0.18
2024-07-24T02:00,10.6,15.5,211.0,11.1,20.5,39.0,2.0,0.16
2024-07-24T03:00,9.7,14.2,211.0,11.5,21.1,37.0,2.0,0.14
2024-07-24T04:00,9.1,13.2,213.0,12.0,21.7,35.0,1.0,0.13
2024-07-24T05:00,9.4,13.6,218.0,12.7,23.0,33.0,1.0,0.12
2024-07-24T06:00,8.8,12.8,216.0,11.4,22.3,34.0,1.0,0.1
2024-07-24T07:00,8.3,12.1,212.0,9.6,21.5,35.0,1.0,0.1
2024-07-24T08:00,7.4,10.8,211.0,8.4,21.1,37.0,1.0,0.11
2024-07-24T09:00,8.9,13.1,213.0,8.2,21.7,40.0,1.0,0.12
2024-07-24T10:00,9.7,14.3,217.0,8.6,22.7,44.0,1.0,0.12
2024-07-24T11:00,10.4,15.3,222.0,9.0,23.8,49.0,1.0,0.14
2024-07-24T12:00,11.6,17.0,229.0,9.0,24.9,56.0,1.0,0.16
2024-07-24T13:00,13.4,19.6,237.0,9.1,25.9,64.0,1.0,0.17
2024-07-24T14:00,13.8,20.2,243.0,9.5,26.5,68.0,1.0,0.16
2024-07-24T15:00,13.4,19.7,248.0,10.7,26.4,64.0,1.0,0.14
2024-07-24T16:00,13.0,19.0,252.0,12.4,25.8,56.0,0.0,0.12
2024-07-24T17:00,18.0,26.8,245.0,12.4,24.7,60.0,3.0,0.2
2024-07-24T18:00,16.1,23.7,244.0,12.7,24.8,55.0,2.0,0.19
2024-07-24T19:00,14.9,21.8,242.0,13.2,24.9,47.0,2.0,0.18
2024-07-24T20:00,13.4,19.4,239.0,13.4,24.7,41.0,1.0,0.15
2024-07-24T21:00,12.5,18.0,234.0,13.2,23.9,38.0,1.0,0.13
2024-07-24T22:00,11.7,16.9,228.0,12.7,22.8,37.0,1.0,0.12
2024-07-24T23:00,10.9,15.8,222.0,12.3,21.8,36.0,1.0,0.12
2024-07-25T00:00,10.1,15.0,217.0,11.8,21.0,36.0,2.0,0.12
2024-07-25T01:00,10.2,15.5,211.0,11.4,20.2,35.0,2.0,0.14
2024-07-25T02:00,10.8,16.8,209.0,11.2,19.9,35.0,3.0,0.15
2024-07-25T03:00,11.3,17.8,210.0,11.6,20.1,33.0,4.0,0.15
2024-07-25T04:00,11.4,18.1,213.0,12.2,20.7,32.0,4.0,0.13
2024-07-25T05:00,11.3,17.9,224.0,13.1,22.9,29.0,5.0,0.12
2024-07-25T06:00,11.0,17.1,235.0,12.4,24.1,29.0,4.0,0.11
2024-07-25T07:00,10.4,15.5,249.0,11.4,25.6,30.0,2.0,0.1
2024-07-25T08:00,9.8,14.3,258.0,10.7,26.8,31.0,1.0,0.11
2024-07-25T09:00,10.5,15.2,255.0,10.6,27.0,34.0,0.0,0.11
2024-07-25T10:00,10.6,15.4,247.0,10.8,26.8,38.0,0.0,0.1
2024-07-25T11:00,10.1,14.6,243.0,11.2,26.8,42.0,0.0,0.1
2024-07-25T12:00,11.8,17.1,249.0,11.8,27.8,48.0,0.0,0.12
2024-07-25T13:00,13.8,20.2,259.0,12.6,29.0,55.0,0.0,0.13
2024-07-25T14:00,14.0,20.5,262.0,13.0,29.0,59.0,0.0,0.13
2024-07-25T15:00,10.6,15.5,250.0,12.5,26.4,57.0,0.0,0.1
2024-07-25T16:00,9.0,13.1,230.0,11.7,22.6,53.0,0.0,0.09
2024-07-25T17:00,15.8,22.8,240.0,13.0,25.1,51.0,0.0,0.18
2024-07-25T18:00,14.7,21.0,242.0,13.3,25.3,48.0,0.0,0.16
2024-07-25T19:00,13.9,20.0,245.0,13.8,25.6,43.0,0.0,0.16
2024-07-25T20:00,13.3,19.2,245.0,14.0,25.4,39.0,0.0,0.14
2024-07-25T21:00,12.6,18.3,240.0,13.7,24.3,37.0,0.0,0.12
2024-07-25T22:00,11.8,17.2,233.0,13.0,22.7,37.0,0.0,0.11
2024-07-25T23:00,10.9,15.8,228.0,12.6,21.6,36.0,0.0,0.1
2024-07-26T00:00,9.7,14.1,226.0,12.5,21.3,35.0,0.0,0.1
2024-07-26T01:00,8.9,12.8,225.0,12.5,21.4,33.0,0.0,0.1
2024-07-26T02:00,8.5,12.3,227.0,12.8,21.9,31.0,0.0,0.1
2024-07-26T03:00,8.2,11.9,231.0,13.5,22.9,29.0,0.0,0.09
2024-07-26T04:00,8.0,11.6,237.0,14.4,24.3,26.0,0.0,0.09
2024-07-26T05:00,9.3,13.4,253.0,15.8,27.5,24.0,0.0,0.1
2024-07-26T06:00,9.3,13.4,255.0,14.4,27.7,26.0,0.0,0.09
2024-07-26T07:00,9.2,13.3,259.0,12.4,28.1,28.0,0.0,0.09
2024-07-26T08:00,8.7,12.7,261.0,11.0,28.5,33.0,0.0,0.08
2024-07-26T09:00,10.7,15.8,262.0,11.0,29.4,40.0,3.0,0.11
2024-07-26T10:00,13.4,20.1,262.0,11.6,30.4,50.0,7.0,0.14
2024-07-26T11:00,15.1,24.9,258.0,11.6,30.2,58.0,12.0,0.16
2024-07-26T12:00,16.1,28.9,245.0,10.1,27.6,66.0,20.0,0.16
2024-07-26T13:00,17.6,32.9,227.0,8.0,23.8,73.0,30.0,0.18
2024-07-26T14:00,19.9,38.9,219.0,7.1,21.6,77.0,37.0,0.2
2024-07-26T15:00,21.7,42.1,229.0,8.5,22.6,76.0,38.0,0.2
2024-07-26T16:00,23.5,44.0,247.0,11.1,25.2,71.0,35.0,0.21
2024-07-26T17:00,16.2,26.1,253.0,12.8,25.4,58.0,15.0,0.12
2024-07-26T18:00,15.8,24.4,255.0,13.0,25.4,56.0,13.0,0.1
2024-07-26T19:00,15.9,23.5,258.0,13.3,25.5,54.0,10.0,0.11
2024-07-26T20:00,17.3,24.5,259.0,13.4,25.1,53.0,8.0,0.12
2024-07-26T21:00,19.7,26.7,255.0,12.9,24.0,53.0,7.0,0.13
2024-07-26T22:00,20.5,27.5,248.0,12.2,22.5,54.0,7.0,0.15
2024-07-26T23:00,20.1,27.0,243.0,11.7,21.4,54.0,7.0,0.15
2024-07-27T00:00,20.1,27.1,243.0,11.5,21.1,53.0,7.0,0.14
2024-07-27T01:00,18.9,26.5,244.0,11.6,21.3,51.0,8.0,0.14
2024-07-27T02:00,17.8,25.6,246.0,11.8,21.7,48.0,8.0,0.13
2024-07-27T03:00,16.4,24.6,246.0,12.3,22.5,45.0,8.0,0.12
2024-07-27T04:00,14.4,22.5,247.0,13.0,23.5,40.0,8.0,0.11
2024-07-27T05:00,13.7,19.0,258.0,13.6,25.5,38.0,3.0,0.11
2024-07-27T06:00,13.1,18.9,266.0,13.9,26.4,35.0,3.0,0.1
2024-07-27T07:00,12.9,18.5,277.0,14.3,27.7,32.0,2.0,0.1
2024-07-27T08:00,12.3,17.3,285.0,14.3,28.9,30.0,2.0,0.1
2024-07-27T09:00,11.6,16.3,286.0,13.4,30.0,32.0,2.0,0.09
2024-07-27T10:00,12.0,17.1,284.0,12.0,31.0,36.0,1.0,0.1
2024-07-27T11:00,12.2,17.4,281.0,11.0,31.5,41.0,1.0,0.1
2024-07-27T12:00,11.6,16.5,276.0,10.6,31.5,46.0,1.0,0.1
2024-07-27T13:00,11.8,16.9,270.0,10.6,31.1,51.0,2.0,0.1
2024-07-27T14:00,11.4,17.3,264.0,10.8,30.1,54.0,3.0,0.1
2024-07-27T15:00,12.1,19.8,259.0,11.2,28.2,53.0,7.0,0.1
2024-07-27T16:00,12.3,21.5,254.0,11.9,25.7,50.0,11.0,0.1
2024-07-27T17:00,14.4,19.5,286.0,15.7,28.3,36.0,0.0,0.1
2024-07-27T18:00,15.3,21.0,279.0,15.6,28.0,35.0,1.0,0.11
2024-07-27T19:00,15.0,20.8,269.0,15.5,27.5,35.0,2.0,0.1
2024-07-27T20:00,14.6,20.6,258.0,15.1,26.4,34.0,3.0,0.1
2024-07-27T21:00,14.1,20.3,243.0,14.1,24.1,34.0,3.0,0.1
2024-07-27T22:00,13.3,19.3,227.0,12.8,21.3,34.0,2.0,0.12
2024-07-27T23:00,12.6,18.2,216.0,12.0,19.5,33.0,2.0,0.13
